-7.5863e-1 -1.86207e0 4.042823e0 4.042823e0
-6.207e-1 -1.86207e0 3.852572e0 3.852572e0
-4.827701e-1 -1.86207e0 3.7003705e0 3.7003705e0
-3.448401e-1 -1.86207e0 3.5862181e0 3.5862181e0
-2.069101e-1 -1.86207e0 3.5101152e0 3.5101152e0
-6.89801e-2 -1.86207e0 3.4720616e0 3.4720616e0
6.89499e-2 -1.86207e0 3.4720575e0 3.4720575e0
2.068799e-1 -1.86207e0 3.5101027e0 3.5101027e0
3.448099e-1 -1.86207e0 3.5861974e0 3.5861974e0
4.827399e-1 -1.86207e0 3.7003412e0 3.7003412e0
6.206699e-1 -1.86207e0 3.8525345e0 3.8525345e0
7.585999e-1 -1.86207e0 4.0427773e0 4.0427773e0
8.965298e-1 -1.86207e0 4.2710692e0 4.2710692e0
1.0344598e0 -1.86207e0 4.5374115e0 4.5374115e0
1.1723898e0 -1.86207e0 4.8418e0 4.8418e0
1.3103198e0 -1.86207e0 5.1842407e0 5.1842407e0
1.4482498e0 -1.86207e0 5.5647308e0 5.5647308e0
1.5861798e0 -1.86207e0 5.9832703e0 5.9832703e0
1.7241098e0 -1.86207e0 6.4398605e0 6.4398605e0
1.8620398e0 -1.86207e0 6.934494e0 6.934494e0
1.9999698e0 -1.86207e0 7.4671814e0 7.4671814e0

-2.0e0 -1.72414e0 6.9726563e0 6.9726563e0
-1.86207e0 -1.72414e0 6.4399597e0 6.4399597e0
-1.72414e0 -1.72414e0 5.9453125e0 5.9453125e0
-1.58621e0 -1.72414e0 5.4887207e0 5.4887207e0
-1.44828e0 -1.72414e0 5.0701721e0 5.0701721e0
-1.31035e0 -1.72414e0 4.6896729e0 4.6896729e0
-1.17242e0 -1.72414e0 4.3472244e0 4.3472244e0
-1.03449e0 -1.72414e0 4.0428238e0 4.0428238e0
-8.9656e-1 -1.72414e0 3.7764761e0 3.7764761e0
-7.5863e-1 -1.72414e0 3.5481758e0 3.5481758e0
-6.207e-1 -1.72414e0 3.3579248e0 3.3579248e0
-4.827701e-1 -1.72414e0 3.2057233e0 3.2057233e0
-3.448401e-1 -1.72414e0 3.0915709e0 3.0915709e0
-2.069101e-1 -1.72414e0 3.015468e0 3.015468e0
-6.89801e-2 -1.72414e0 2.9774144e0 2.9774144e0
6.89499e-2 -1.72414e0 2.9774103e0 2.9774103e0
2.068799e-1 -1.72414e0 3.0154555e0 3.0154555e0
3.448099e-1 -1.72414e0 3.0915501e0 3.0915501e0
4.827399e-1 -1.72414e0 3.205694e0 3.205694e0
6.206699e-1 -1.72414e0 3.3578873e0 3.3578873e0
7.585999e-1 -1.72414e0 3.54813e0 3.54813e0
8.965298e-1 -1.72414e0 3.776422e0 3.776422e0
1.0344598e0 -1.72414e0 4.0427643e0 4.0427643e0
1.1723898e0 -1.72414e0 4.3471527e0 4.3471527e0
1.3103198e0 -1.72414e0 4.6895935e0 4.6895935e0
1.4482498e0 -1.72414e0 5.0700836e0 5.0700836e0
1.5861798e0 -1.72414e0 5.488623e0 5.488623e0
1.7241098e0 -1.72414e0 5.9452133e0 5.9452133e0
1.8620398e0 -1.72414e0 6.4398468e0 6.4398468e0
1.9999698e0 -1.72414e0 6.9725342e0 6.9725342e0

-2.0e0 -1.58621e0 6.5160645e0 6.5160645e0
-1.86207e0 -1.58621e0 5.9833679e0 5.9833679e0
-1.72414e0 -1.58621e0 5.4887207e0 5.4887207e0
-1.58621e0 -1.58621e0 5.0321289e0 5.0321289e0
-1.44828e0 -1.58621e0 4.6135803e0 4.6135803e0
-1.31035e0 -1.58621e0 4.233081e0 4.233081e0
-1.17242e0 -1.58621e0 3.8906326e0 3.8906326e0
-1.03449e0 -1.58621e0 3.586232e0 3.586232e0
-8.9656e-1 -1.58621e0 3.3198843e0 3.3198843e0
-7.5863e-1 -1.58621e0 3.091584e0 3.091584e0
-6.207e-1 -1.58621e0 2.901333e0 2.901333e0
-4.827701e-1 -1.58621e0 2.7491315e0 2.7491315e0
-3.448401e-1 -1.58621e0 2.6349791e0 2.6349791e0
-2.069101e-1 -1.58621e0 2.5588762e0 2.5588762e0
-6.89801e-2 -1.58621e0 2.5208226e0 2.5208226e0
6.89499e-2 -1.58621e0 2.5208185e0 2.5208185e0
2.068799e-1 -1.58621e0 2.5588637e0 2.5588637e0
3.448099e-1 -1.58621e0 2.6349583e0 2.6349583e0
4.827399e-1 -1.58621e0 2.7491022e0 2.7491022e0
6.206699e-1 -1.58621e0 2.9012955e0 2.9012955e0
7.585999e-1 -1.58621e0 3.0915382e0 3.0915382e0
8.965298e-1 -1.58621e0 3.3198302e0 3.3198302e0
1.0344598e0 -1.58621e0 3.5861725e0 3.5861725e0
1.1723898e0 -1.58621e0 3.8905609e0 3.8905609e0
1.3103198e0 -1.58621e0 4.2330017e0 4.2330017e0
1.4482498e0 -1.58621e0 4.6134918e0 4.6134918e0
1.5861798e0 -1.58621e0 5.0320313e0 5.0320313e0
1.7241098e0 -1.58621e0 5.4886215e0 5.4886215e0
1.8620398e0 -1.58621e0 5.983255e0 5.983255e0
1.9999698e0 -1.58621e0 6.5159424e0 6.5159424e0

